CustomerID,R_Scaled,F_Scaled,M_Scaled
12346.0,1.4098944630272872,-1.0491600214016503,3.698719310483492
12347.0,-2.1464982536980592,1.1160993177982927,1.4102010014704938
12348.0,0.3839712803056308,0.49340185574992285,0.7164188405791034
12349.0,-0.5746744617658293,-1.0491600214016503,0.6987060792708436
12350.0,1.3747581185363844,-1.0491600214016503,-0.6174457353806774
12352.0,-0.12847682289006793,1.2646827943257093,0.980112439668352
12353.0,1.0825999509237145,-1.0491600214016503,-1.667377663204902
12354.0,1.172398996361467,-1.0491600214016503,0.3120191675684654
12355.0,1.1160124266946385,-1.0491600214016503,-0.36554531975705307
12356.0,-0.4412820837085934,0.17329134376198896,1.07131961565595
12357.0,-0.18922707863467658,-1.0491600214016503,1.6995904649128177
12358.0,-2.1464982536980592,-0.27787908282586377,0.37463184389448795
12359.0,0.20450560254263822,0.49340185574992285,1.7203866498653746
12360.0,0.12826402191814043,0.17329134376198896,1.0280176141459079
12361.0,1.3209347871300228,-1.0491600214016503,-1.0662582157113254
12362.0,-1.863407583658185,1.5129797975043495,1.5630880107735605
12363.0,0.6513716833073573,-0.27787908282586377,-0.21989647651061725
12364.0,-1.1786048598792311,0.49340185574992285,0.46747064275071815
12365.0,1.3305984362082999,-0.27787908282586377,-0.10086092022604792
12367.0,-1.662551556788645,-1.0491600214016503,-1.1592114647674197
12370.0,0.1147065571048862,0.49340185574992285,1.2553684436354926
12371.0,0.027319215273011545,-0.27787908282586377,0.7554787116424987
12372.0,0.35546987401934643,0.17329134376198896,0.4583210723474331
12373.0,1.3770067114612579,-1.0491600214016503,-0.5488651350147508
12374.0,-0.38306608664365777,-1.0491600214016503,0.015720274408517535
12375.0,-0.9562644455839652,-0.27787908282586377,-0.36883257421733656
12377.0,1.3859293568551754,-0.27787908282586377,0.6380320134482528
12378.0,0.7680067569906339,-1.0491600214016503,1.3527027894559969
12379.0,0.4462713424572733,-0.27787908282586377,0.12459702788338801
12380.0,-0.47231774867455084,0.49340185574992285,1.046497443360076
12381.0,-1.5067555186255657,0.7416988589285625,0.7373548973461647
12383.0,1.0143422303741956,0.7416988589285625,0.739608326881345
12384.0,-0.2794410943667758,-0.27787908282586377,-0.17347550462653968
12386.0,1.4351329037155116,-0.27787908282586377,-0.4716075887413906
12388.0,-0.6946581629698168,0.9445722823377755,1.0625907300830548
12390.0,0.4290312690120911,-1.0491600214016503,-0.22300630792603246
12391.0,-0.47231774867455084,-1.0491600214016503,-0.36297691764478246
12393.0,0.35546987401934643,0.49340185574992285,0.615539914053416
12394.0,0.27323523084901163,-0.27787908282586377,0.4425465851586098
12395.0,-0.5746744617658293,1.7158532209135622,1.1277224269372825
12397.0,-0.12847682289006793,-0.27787908282586377,0.9490844245234511
12398.0,0.04266461320082094,-1.0491600214016503,0.6416968306324229
12399.0,0.7062793317377614,0.49340185574992285,0.33322696536989893
12401.0,1.3588118707438792,-1.0491600214016503,-1.7104111841644298
12402.0,1.403439678997242,-1.0491600214016503,-0.9296205607620661
12403.0,0.10088061026575655,-1.0491600214016503,-0.4222570262944141
12405.0,0.8632478093026127,-1.0491600214016503,0.6771321093831184
12406.0,-0.47231774867455084,-0.27787908282586377,1.2256500623535713
12407.0,0.10088061026575655,0.7416988589285625,0.6760787170822149
12408.0,-0.18922707863467658,0.7416988589285625,1.0927841398023195
12409.0,0.42024892051399143,0.17329134376198896,2.1585984828389435
12410.0,1.3725022603551909,-0.27787908282586377,-0.03908500815911137
12412.0,0.3839712803056308,0.17329134376198896,0.41360080258269216
12413.0,0.3052188762724678,0.17329134376198896,0.03175317385497691
12414.0,1.1257321312272257,0.17329134376198896,-0.20507745818778814
12415.0,-0.41156749292994216,2.284260736080136,4.080589470918854
12417.0,-1.863407583658185,1.3957427089256282,1.2781705725914154
12418.0,0.6701581305844327,-1.0491600214016503,-0.06791706892399174
12420.0,0.27323523084901163,-1.0491600214016503,-0.15324455634248443
12421.0,-0.6946581629698168,0.49340185574992285,0.08137279562315781
12422.0,0.5563259008888862,0.17329134376198896,0.07794517064898016
12423.0,-2.630444950607474,1.2646827943257093,0.7433498741852018
12424.0,0.9259477661178729,-1.0491600214016503,0.7002435143951481
12425.0,0.41135469195801466,-1.0491600214016503,0.05148937656869203
12426.0,1.0510974270305085,-1.0491600214016503,-0.17692529441185653
12427.0,-0.47231774867455084,0.17329134376198896,0.0995995519240674
12428.0,-0.35568267499127393,1.3957427089256282,1.8964562862826269
12429.0,-1.0963702167088962,0.49340185574992285,1.2998893451934406
12430.0,-0.004422046013420405,-1.0491600214016503,-0.8281133455946574
12431.0,-0.12847682289006793,1.9641502240922017,1.7345568917441365
12432.0,-0.004422046013420405,0.7416988589285625,1.5373429431454362
12433.0,-2.630444950607474,1.1160993177982927,2.308487399054442
12434.0,0.47135862213750573,-0.27787908282586377,0.08048775990362861
12435.0,0.4290312690120911,-0.27787908282586377,1.883737096939831
12436.0,0.5848273071751712,-1.0491600214016503,-0.2842077148642279
12437.0,-2.1464982536980592,2.1670236475014146,1.5202422450488529
12438.0,-0.7878881121158959,-0.27787908282586377,1.0977933607746422
12441.0,1.4926048728256986,-1.0491600214016503,-1.1376695873843368
12442.0,-1.863407583658185,-1.0491600214016503,-1.1445087626366315
12444.0,-0.5047974420760214,0.7416988589285625,1.5288537330502951
12445.0,-0.47231774867455084,-1.0491600214016503,-1.3463657142348824
12446.0,0.20450560254263822,-1.0491600214016503,0.25324621141341214
12447.0,1.2047418841389694,-1.0491600214016503,-0.33657411146421506
12448.0,0.011628948234863209,-1.0491600214016503,-0.3829132991266853
12449.0,-0.47231774867455084,0.49340185574992285,1.3642275877138492
12450.0,0.895301388867429,-0.27787908282586377,-1.033608464595141
12451.0,-0.9562644455839652,0.7416988589285625,1.9973322053983191
12452.0,-0.6523308098444024,-0.27787908282586377,-0.41695232838913077
12453.0,0.7891655731818822,-1.0491600214016503,-0.023497554351595906
12454.0,0.180005281702933,-1.0491600214016503,1.2514776828846998
12455.0,0.3651001991112827,0.9445722823377755,0.9676137419314209
12456.0,0.011628948234863209,0.17329134376198896,1.1692890403554064
12457.0,0.29471961827473747,1.1160993177982927,0.9335730797205822
12458.0,0.3457048547050021,-0.27787908282586377,0.20855754860786926
12461.0,0.5416266737611896,-0.27787908282586377,0.10063621139387387
12462.0,-0.5746744617658293,-0.27787908282586377,0.38911882330324254
12463.0,0.1415632335382573,0.49340185574992285,0.48637976828553847
12464.0,-1.0228088217161513,1.2646827943257093,0.403954780735853
12465.0,-0.6523308098444024,-0.27787908282586377,0.014929830089671461
12468.0,1.0255733706706038,-0.27787908282586377,0.0012942332586168166
