CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
012346,3.7892334567278256,-2.120154190945618,3.800623298645791,3.1616998462646575,-1.1586332307032319,-2.2960060052434144,-1.0158642405149099,-2.307498554867795,-2.100456853755928,8.84778021577403,3.7193616409211887,7.377664699477185,-2.141667985690825,3.384916100928215,3.763263139811846,3.3370666051489515
012747,0.8792522316981335,0.8795831754762153,1.0071442054137738,1.3974717985865328,1.5326149577482042,0.15694330704821546,1.9572853780340218,-0.6141237563504984,0.7499207625296433,-0.30610565303048254,0.9737096280502523,0.4852405352300924,1.0788020618912693,1.04146895435119,0.6679483639550371,1.5263436651021933
012748,3.0380050002155494,-0.10655593677556112,-1.0688975939556158,2.706127238454994,2.3528000531782314,3.983682361493676,1.9820653913480384,0.34323637744288826,1.8726654985756728,-0.23897937033668468,-0.08042847675390777,-0.7104103008311748,-0.049207849329255544,0.3483091199051609,-0.8921865936038208,-0.0008807076354527008
012749,0.982814185524671,1.1252083198122838,0.28258848497616645,1.3799778510828624,0.8901384646764796,1.397000371392315,0.5379918480566429,1.0959894356570186,1.056342464103445,0.7563286486150408,0.2595184463700101,1.527988308058234,1.056653360369008,-0.1598924191214514,0.2908850017188791,0.329835870475919
012820,0.46664164591061175,-0.8170308648215703,-0.019920391958556005,0.2969232592350288,0.6568700741073529,0.39542947303305737,-0.4125691055535669,-0.123289284730595,-0.8248596454996875,0.18940350201355258,-0.10501742537119702,-0.18195087894382195,-0.9351535452787699,0.23857861607039277,0.003599811361001397,-0.12895067135507227
012821,-1.2338869937062213,-0.23535149656625318,-0.060898443422907456,-1.7256841916909083,-1.1586332307032319,-1.3613536434838744,-1.0158642405149099,-1.0509996529832588,-0.2611888975354055,-0.8488668169975927,-0.1516994923379478,-1.489690563723694,-0.23398546671399503,0.11032191639438504,-0.02561737608303918,-0.25588288662527015
012822,0.2688110662783691,-0.07818654707710208,0.28656784659514106,0.30236557570355754,-0.19860451221140385,0.13592504913984635,-0.0819360003619116,0.3979816684628145,-0.16422499313537667,0.6767288396025776,0.3480661937369346,0.7850795041239498,-0.14116200721624517,0.2617164655167422,0.2602645582005472,0.22058885589445712
012823,-0.3664219551900109,1.825215940685431,2.5286337559951146,0.7749975080564241,0.8901384646764796,-2.2960060052434144,2.064150685347474,-2.307498554867795,1.6693973987954522,-1.283029680138851,2.429015360026281,0.3740426956140796,1.836620832621829,2.2992902359473466,2.5546698176913356,2.796227142665199
012824,-0.36010601708983153,-0.2041316288605397,-0.026684453844932992,-0.4099514890484365,-1.1586332307032319,-0.2845431808271481,-1.0158642405149099,0.500258171367825,-0.23123714525318495,0.4780067778557959,-0.11780762847711167,0.5406607572938009,-0.20248130954944946,-0.1490253658035913,0.009030603148720884,-0.22166605282630317
012826,0.7440180828952425,-0.7910674507027649,-0.0019771417594124313,0.6425079035092611,1.198306028638424,0.4431005164549174,1.3974584924812063,-0.264089079160645,-0.6681431780511005,-0.011281819270908239,-0.03925042128035985,-0.3375772121678285,-1.1395776400319324,0.5763484179454408,-0.038670618715902674,0.32382304677611984
012827,-0.479415594196473,0.052717328648146704,0.07128935850828996,-0.34231559362031216,0.3236173505124644,-0.5083157597152438,0.8060393740991271,-0.7328615562218379,0.09819590661852462,-0.9159985090828809,0.09709928476496618,-0.8758311792330248,-0.13222649669856423,-0.02165508683123372,-0.01519345837576246,0.1960113003299844
012828,0.1906756903836239,0.20535807172431197,0.13843364922784812,0.35804971533957025,1.0636251377630115,0.23672682486904373,0.42373115036756137,-0.6174659726363728,0.12171279328184577,-0.6767179159998261,0.02541391728389619,-0.6389667982258984,0.28366302386148473,0.01802769596943899,0.17502455857315447,0.17124212063886418
012829,-0.008078265072310875,2.255861661205982,0.5731839488358825,-0.6717089159042267,-0.19860451221140385,-1.0789603661883833,0.4453965889649856,-1.1310716824210685,2.047577632955885,0.2358286008092447,0.44459374343464164,-0.8456569031245132,2.5144315714487533,1.2986951618966873,0.6896214018373857,0.5815121260561237
012830,2.351852865772129,-2.0288331550650605,2.1568463935058606,1.7242572495361057,1.0636251377630115,-0.8056203477466001,2.0171766007985275,-1.0003460529290353,-2.070682097911817,2.9267681398389067,2.2435333813963196,1.9708343652601379,-1.9348156068514735,2.7240598169373262,2.2431500221875065,2.4073261164643447
012831,-0.755186985666311,0.1899454310370256,0.4537747747357394,-0.9451191763554666,-1.1586332307032319,-1.0789603661883833,-1.0158642405149099,-0.6548056666136427,0.14519176236793102,-0.13751569786073572,0.35858706069752966,-0.3089260867239096,0.19487836389091115,0.3790503492608297,0.4943254318414393,0.2559592144989398
012832,-0.48686108672439965,0.09595797705705823,-0.16863477687351033,-0.4406888158392353,-0.19860451221140385,-0.22054247292313844,-1.0158642405149099,-0.22236229028596288,-0.04351903124462285,-0.49482673655899856,-0.2895608960281972,-0.4706073096339546,0.10016068217054898,-0.4481603065566943,-0.13479436027896274,-0.36379772548748973
