CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
000nan,12.418278775729613,1.1545521738975373,1.7839600033426863,8.054673507453915,1.3087703006977265,11.165279934367584,0.16407139433547252,6.206761893022613,1.3661203015790266,7.068362095433431,2.192764551760251,6.5666971321329966,1.2714918985873536,2.3314697916371445,1.8048011928470702,2.5314337949878762
012346,10.840136902291576,0.5791660611511805,3.0320636899553053,7.072794085023748,0.5386591207549323,0.71129049118573,0.16167099867000886,0.7248524659539608,0.568083436781984,17.42309851052598,3.0728986270293084,9.889452444375213,0.5771852511329439,2.816569082121922,2.92691198948636,2.79804493803096
012747,6.997906764358158,1.055109357757012,2.175213245257516,5.864821931883201,1.1157949234180502,4.338777364771939,0.16398524561130404,2.726268294015126,1.0059870632373213,5.70149894761504,2.2112836450576605,5.550014900715108,1.076985837726469,2.007587806644671,2.0224403771307107,2.287019599521412
012748,9.84824300577504,0.898646893852356,1.538424027525357,6.760862175375242,1.2916828958222313,9.997861296312864,0.16400453393425268,3.85778136873818,1.1784743801612445,5.787454509783984,1.8804838277797389,4.797238820533697,0.901924432027533,1.768302127813811,1.566558526599855,1.85600369980628
012749,7.13464608649297,1.0940806497033688,1.9529685537527541,5.8528437743764385,0.9780164052067827,6.1726068580878275,0.1628804926953868,4.747467389015764,1.0530626411304411,7.0619517240943415,1.9871628099179244,6.206523942219055,1.073548471816605,1.5928658938531675,1.9122599458505125,1.9493391041588002
012820,6.453111212308848,0.7859217655932573,1.8601792895510516,5.111273097612163,0.9279922043308416,4.691457072644051,0.16214059290504906,3.306390238264126,0.7640534871013065,6.336001057257472,1.8727675525852598,5.129954358925162,0.7644301619257305,1.7304220648185578,1.8283132953925103,1.8198595731903835
012821,4.207796935585964,0.8782119771250841,1.8476099947761586,3.7263878042008893,0.5386591207549323,2.0934793251732584,0.16167099867000886,2.2099205042731205,0.8506502464911475,5.006490389118255,1.8581182204414173,4.3066076748636215,0.8732478847814581,1.6861465744283464,1.8197758381639966,1.7840365438713432
012822,6.191903130026432,0.9031480281847429,1.9541891527650639,5.114999467766641,0.7445364331206349,4.307695003995913,0.16239795185113337,3.922485350429081,0.8655468149562999,6.960023745102602,2.014950040562425,5.738792090104294,0.8876536140028017,1.738409480936134,1.903312447851067,1.918507222889792
012823,5.353165258213733,1.205145017351107,2.641903334349245,5.43861194729765,0.9780164052067827,0.71129049118573,0.1640684276715131,0.7248524659539608,1.1472462942735953,4.450542532681481,2.6679741565069364,5.480005269578691,1.1945954592744779,2.441800235994655,2.5737529717860195,2.64540829949058
012824,5.361504586147913,0.883165373017607,1.8581045328292927,4.6272738704099625,0.5386591207549323,3.685895364292001,0.16167099867000886,4.043366924863792,0.8552517353785882,6.705559087634021,1.8687538499868037,5.58490720904407,0.8781371698819843,1.596617308922966,1.8299002090092533,1.7936932778867232
